uid,ward_id,ward_name,ward_name_kn,corporation,zone,zone_name,ac,ac_no,assembly,ro_division,aro,area_sqkm,pop,male,female,bus,bus_cov,metro,metro_cov,road_km,road_density,polling,parks,parks_cov,playgrounds,playground_area_sqkm,open_space_pc,lakes,lake_cov,lake_area_sqkm,ponds,pond_area_sqkm,water_cov_pct,flood_vuln,flood_prone,low_lying,drain_primary,drain_secondary,drain_tertiary,drain_total,drain_density,schools,anganwadi,anganwadi_per_1000,toilet_cov,toilets,police,police_outpost,railway_police,fire,neighbourhoods,contact_corporator,contact_party,contact_aee,contact_aee_phone,contact_aro_name,contact_aro_phone,old_wards,reservation
West-31,31,Freedom Fighter Ward,ಫ್ರೀಡಂ ಫೈಟರ್ ವಾರ್ಡ್,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Laggere,0.497,18985,9976,9008,5,100.1,0,,18.23,36.67,11,0,72.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,1,0.46,0.16,0.97,1.59,3.2,10,4,0.21,62.0,0,0,0,0,0,,Manjula Narayanaswamy,JDS,Rudravadi,988665750,Ramesh,9480685326,Laggere (100%),General
West-32,32,Laggere,ಲಗ್ಗೆರೆ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Laggere,0.511,20508,10714,9794,5,100.1,0,,14.3,28.01,15,0,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.67,0.12,0.78,1.53,8,6,0.29,97.1,0,0,0,0,0,Laggere,Manjula Narayanaswamy,JDS,Rudravadi,988665750,Ramesh,9480685326,Laggere (75.9%); Lakshmi Devi Nagar (24.1%),General
West-33,33,Lakshmi Devi Nagar,ಲಕ್ಷ್ಮಿ ದೇವಿ ನಗರ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Peenya,0.524,24599,12820,11779,5,100.1,0,,14.52,27.73,24,0,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,1.27,0.0,0.85,2.12,4.05,14,14,0.57,100.1,1,0,0,0,0,Lakshmi Devi Nagar,Velu Nayakar,INC,Rudravadi,988665750,Ramesh,9480685326,Lakshmi Devi Nagar (90.8%); Laggere (9.2%),Scheduled Caste
West-34,34,Peenya,ಪೀಣ್ಯ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Peenya,3.995,26003,13620,12383,22,99.6,3,38.6,90.17,22.57,30,7,68.3,2,0.0232,0.89,0,0.6,0.0,0,0.0,0.0,2,0,0,2.97,1.39,10.8,15.16,3.79,27,6,0.23,84.9,4,1,0,0,1,Goragunte Palya; Peenya,Asha Suresh,INC,Rudravadi,988665750,Ramesh,9480685326,HMT Ward (99.9%),Scheduled Caste (Women)
West-35,35,Goraguntepalya,ಗೋರಗುಂಟೆಪಾಳ್ಯ,West,Zone1,Rajarajeshwarinagar,Rajarajeshwarinagar,154,154 - Rajarajeshwarinagar,RO- Peenya,ARO- Peenya,2.112,21462,11354,10108,17,99.6,2,50.2,40.47,19.16,12,1,62.9,0,0.0,0.0,0,2.8,0.0,1,0.002,0.1,0,1,0,0.0,0.0,4.06,4.06,1.92,6,4,0.19,65.8,11,1,0,0,0,,Asha Suresh,INC,Rudravadi,988665750,Ramesh,9480685326,HMT Ward (56.5%); Lakshmi Devi Nagar (43.5%),Scheduled Caste (Women)
West-36,36,Nalwadi Krishnaraja Wadiyar Ward,ನಾಲ್ವಡಿ ಕೃಷ್ಣರಾಜ ಒಡೆಯರ್ ವಾರ್ಡ್,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Nandhini Layout,1.785,28281,14630,13650,8,100.1,1,52.2,43.37,24.3,23,2,100.1,1,0.0021,0.08,0,,0.0,0,0.0,0.0,0,0,1,0.0,0.0,6.43,6.43,3.6,16,11,0.39,100.1,5,0,0,0,1,Shankar Nagar,Mahadev M,JDS,Maheshwarappa,9448062241,Smt.Basavalingaiah,9480684609,Marappana Palya (95.3%); Mahalakshimpuram (4.6%),Scheduled Caste
West-37,37,Dr. Puneeth Rajkumar Ward,ಡಾ. ಪುನೀತ್ ರಾಜ್‌ಕುಮಾರ್ ವಾರ್ಡ್,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Nandhini Layout,0.559,25126,13173,11953,12,100.1,0,11.2,20.4,36.49,23,6,100.1,2,0.0083,0.33,0,,0.0,0,0.0,0.0,0,0,0,0.07,0.0,1.24,1.32,2.36,22,10,0.4,100.1,1,0,0,0,0,,K V Rajendra Kumar,BJP,Maheshwarappa,9448062241,Smt.Basavalingaiah,9480684609,Nandini Layout (57%); Marappana Palya (42.9%),General
West-38,38,Nandini Layout,ನಂದಿನಿ ಲೇಔಟ್,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Nandhini Layout,0.371,19639,10166,9474,9,100.1,0,,15.51,41.86,19,1,100.1,2,0.0078,0.4,0,,0.0,0,0.0,0.0,0,0,1,0.04,0.0,0.64,0.68,1.82,8,6,0.31,100.1,0,0,0,0,0,,K V Rajendra Kumar,BJP,Maheshwarappa,9448062241,Smt.Basavalingaiah,9480684609,Nandini Layout (100%),"Backward Class ""A"""
West-39,39,Jai Maruthi Nagar,ಜೈ ಮಾರುತಿ ನಗರ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Mahalakshmipuram,0.908,27166,13919,13247,9,100.1,0,13.7,28.06,30.9,21,8,100.1,1,0.0,0.0,0,,0.0,0,0.0,0.0,5,0,0,1.66,0.36,1.15,3.16,3.48,16,8,0.29,100.1,2,1,0,0,0,Nandini Layout,K V Rajendra Kumar,BJP,Maheshwarappa,9448062241,Smt.Basavalingaiah,9480684609,Nandini Layout (79.5%); Mahalakshimpuram (15.2%); Marappana Palya (5.3%),General
West-40,40,Mahalakshmipuram,ಮಹಾಲಕ್ಷ್ಮಿಪುರಂ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Mahalakshmipuram,0.522,28125,14610,13515,6,100.1,0,71.8,17.96,34.43,20,11,100.1,1,0.0043,0.15,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.25,1.14,1.39,2.66,7,5,0.18,100.1,1,0,0,0,0,Ashokapuram; Mahalakshmi Layout,S Keshavamurthy,INC,Maheshwarappa,9448062241,Smt.Basavalingaiah,9480684609,Mahalakshimpuram (91.8%); Marappana Palya (8.2%),General
West-41,41,Nagapura,ನಾಗಪುರ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Mahalakshmipuram,0.967,26591,13419,13172,11,100.1,1,88.5,31.37,32.43,29,12,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.5,2.5,2.59,17,4,0.15,100.1,5,1,0,0,0,JC Nagar; Mahalakshmipuram; Nagapura,Badregowda,JDS,Sayyed Udhuf,9886265182,Sri.Hombegowda,9480684172,Nagapura (79.2%); Mahalakshimpuram (20.8%),General (Women)
West-42,42,Raja Mayura Varma Ward,ರಾಜ ಮಯೂರ ವರ್ಮಾ ವಾರ್ಡ್,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Shankar Mutt,0.478,27523,14371,13152,0,100.1,0,,17.26,36.07,18,0,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,4,0,0,0.89,0.45,0.85,2.2,4.59,17,13,0.47,100.1,1,0,0,0,0,,M Shivaraju,INC,Sayyed Udhuf,9886265182,Sri.Hombegowda,9480684172,Shankar Matt (90.8%); Mahalakshimpuram (9.1%),General (Women)
West-43,43,Kethamaranahalli,ಕೇತಮಾರನಹಳ್ಳಿ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Shankar Mutt,1.435,28154,14315,13839,30,100.1,1,48.7,40.16,27.98,26,9,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.07,4.33,4.4,3.07,29,2,0.07,100.1,9,0,0,0,0,Basaveshwaranagar; Ketamaranahalli; Kirloskar Colony; Kurubara Halli; Rajajinagar 1st Block; Rajajinagara 1st N Block; Rajajinagara 1st R Block; Teacher's Colony; West of Chord Road 2nd Stage,Badregowda,JDS,Sayyed Udhuf,9886265182,Sri.Hombegowda,9480684172,Nagapura (71.6%); Shankar Matt (22.2%); Shakthi Ganapathi Nagar (6.1%),General (Women)
West-44,44,Shankar Mutt,ಶಂಕರ ಮಠ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Shankar Mutt,0.499,28358,14578,13779,4,100.1,0,,17.6,35.3,27,4,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.05,0.56,1.35,1.96,3.93,14,6,0.21,100.1,2,0,0,0,0,Kirloskar Colony,M Shivaraju,INC,Sayyed Udhuf,9886265182,Sri.Hombegowda,9480684172,Shankar Matt (64.1%); Shakthi Ganapathi Nagar (35.9%),"Backward Class ""A"""
West-45,45,Shakthi Ganapathi Nagara,ಶಕ್ತಿ ಗಣಪತಿ ನಗರ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Kamalanagara,0.393,20838,10695,10143,8,100.1,0,,13.65,34.75,18,3,100.1,0,0.0,0.0,0,18.9,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.51,0.51,1.29,10,6,0.29,100.1,0,0,0,0,0,Shakthi Ganapathi Nagar,Gangamma Rajanna,JDS,Maheshwarappa,9448062241,Sri Narasimha Naidu,9964151290,Shakthi Ganapathi Nagar (87.2%); Vrisabhavathi Nagar (9.3%); Shankar Matt (3.5%),"Backward Class ""A"" (Women)"
West-46,46,Kamalanagara,ಕಮಲಾನಗರ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Kamalanagara,0.455,28196,14749,13447,3,100.1,0,,15.92,34.97,25,1,100.1,0,0.0,0.0,0,48.3,0.0,0,0.0,0.0,0,0,0,0.05,0.0,0.78,0.83,1.82,6,9,0.32,100.1,1,0,0,0,0,Kamalanagara; NGOs Colony,S P Hemalatha,JDS,Sayyed Udhuf,9886265182,Sri.Hombegowda,9480684172,Vrisabhavathi Nagar (80%); Shakthi Ganapathi Nagar (20%),General (Women)
West-47,47,Vrishabhavathi Nagar,ವೃಷಭಾವತಿ ನಗರ,West,Zone1,Rajarajeshwarinagar,Mahalakshmi Layout,156,156 - Mahalakshmi Layout,RO- Mahalakshmi Layout,ARO- Kamalanagara,0.59,28346,15273,13074,1,100.1,0,,20.71,35.11,21,0,94.9,0,0.0,0.0,0,92.1,0.0,0,0.0,0.0,1,1,0,0.0,0.0,0.26,0.26,0.45,12,6,0.21,100.1,0,0,0,0,0,Vinayaka Nagar; Vrishabha Nagar,S P Hemalatha,JDS,Sayyed Udhuf,9886265182,Sri.Hombegowda,9480684172,Vrisabhavathi Nagar (100%),General (Women)
West-48,48,Mathikere,ಮತ್ತಿಕೆರೆ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Mathikere,0.672,26058,13520,12539,3,100.1,0,,22.15,32.98,26,2,100.1,0,0.0,0.0,0,6.2,0.0,0,0.0,0.0,0,1,0,0.39,0.0,1.55,1.94,2.89,10,4,0.15,98.1,0,0,0,0,0,,Jayaprakash M C,BJP,Dev Raju,9448972251,Sri.Shantesh I/C,9480683165,Mattikere (97.9%); Aramane Nagara (2.1%),"Backward Class ""A"""
West-49,49,Aramane Nagara,ಅರಮನೆ ನಗರ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Mathikere,0.874,26145,13738,12407,8,100.1,0,,23.14,26.47,17,3,100.1,1,0.0127,0.49,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.39,2.47,2.86,3.27,6,4,0.15,100.1,0,0,0,0,0,Deewanarapalya; ITI Colony; Jaladarshini Layout; MSR Nagar,Sumangala B,BJP,Dev Raju,9448972251,Sri.Shantesh I/C,9480683165,Aramane Nagara (68.5%); Mattikere (24.7%); Malleswaram (6.8%),General
West-50,50,Sadashiva Nagara,ಸದಾಶಿವ ನಗರ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Mathikere,4.964,19596,10143,9453,28,92.3,0,,74.26,14.96,15,9,74.7,6,0.1509,7.7,1,25.0,0.1395,0,0.0,2.81,0,1,0,0.0,6.3,1.61,7.92,1.6,10,0,0.0,64.7,0,1,0,0,0,Achaiah Chetty Layout; Ashwath Nagar; Poojary Layout; RMV 2nd Stage 1st Block; Sadashivanagar; Upper Palace Orchard,Sumangala B,BJP,Dev Raju,9448972251,Sri.Shantesh I/C,9480683165,Aramane Nagara (98.6%); Rajamahal Guttahalli (0.9%),General (Women)
West-51,51,Rajamahal,ರಾಜಮಹಲ್,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Rajamahal,2.434,24705,12375,12400,16,72.4,0,0.0,35.33,14.51,24,5,48.9,4,0.1147,4.64,0,6.5,0.0566,0,0.0,2.33,0,1,0,0.0,3.18,3.05,6.23,2.56,7,8,0.32,46.3,3,1,0,0,0,Guttahalli; Lower Palace Orchard,Sumangala B,BJP,Dev Raju,9448972251,Sri.Shantesh I/C,9480683165,Aramane Nagara (77.9%); Rajamahal Guttahalli (22%),General
West-52,52,Kodandarampura,ಕೋದಂಡರಾಮಪುರ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Rajamahal,0.5,18962,9340,9552,5,100.1,0,1.6,17.66,35.3,12,2,100.1,0,0.0,0.0,0,57.1,0.0003,0,0.0,0.05,0,0,0,0.83,1.49,1.67,3.99,7.97,8,1,0.05,100.1,3,0,1,0,0,Swimming Pool Extension; Vyalikaval,Manjunath Raju,BJP,Am Raju,9663674226,Sri.Shantesh,9480683007,Kadu Malleshwar Ward (64.8%); Rajamahal Guttahalli (27.4%); Aramane Nagara (7.1%); Dattatreya Temple (0.7%),General (Women)
West-53,53,Malleshwaram,ಮಲ್ಲೇಶ್ವರಂ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Malleshwaram,2.137,21827,10665,11162,34,100.1,0,10.7,43.49,20.35,27,5,99.3,1,0.0448,2.05,0,,0.0,0,0.0,0.0,2,0,0,0.11,1.68,1.2,2.99,1.4,37,2,0.09,100.1,10,2,0,0,0,Malleswaram,N Jayapal,BJP,Dev Raju,9448972251,Sri.Ashok,9480683466,Malleswaram (58.1%); Kadu Malleshwar Ward (40.7%); Aramane Nagara (1.2%),General (Women)
West-54,54,Subedarpalya,ಸುಬೇದಾರಪಾಳ್ಯ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Malleshwaram,0.527,24829,12821,12008,6,100.1,0,2.6,16.97,32.17,24,0,98.3,1,0.0116,0.47,0,,0.0,0,0.0,0.0,0,0,1,0.0,0.43,1.59,2.03,3.85,22,5,0.2,100.1,1,0,0,0,0,,N Jayapal,BJP,Dev Raju,9448972251,Sri.Ashok,9480683466,Malleswaram (95%); Mattikere (5%),General (Women)
West-55,55,Subramanyanagara,ಸುಬ್ರಹ್ಮಣ್ಯನಗರ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Subramanyanagara,0.829,27312,13591,13721,12,100.1,0,13.2,25.0,30.17,19,3,100.1,1,0.0094,0.35,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.17,2.17,2.62,14,1,0.04,100.1,1,1,0,0,0,Milk Colony; Subrahmanya Nagar; Subramanya Nagar 2nd Stage,H Manjunath,INC,23463366,9663674226,Sri.Shantesh,9480683007,Subramanya Nagar (99.9%),General
West-56,56,Gayathri Nagara,ಗಾಯತ್ರಿ ನಗರ,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Subramanyanagara,0.438,26978,13816,13162,8,100.1,1,42.8,17.3,39.52,23,0,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.0,1.05,1.16,2.21,5.04,5,4,0.15,100.1,0,0,0,0,0,Gayatri Nagar,Chandrakala Harish,INC,Am Raju,9663674226,Sri.Shantesh,9480683007,Gayithri Nagar (64.7%); Subramanya Nagar (25.2%); Kadu Malleshwar Ward (10.1%),General (Women)
West-57,57,Kuvempu Ward,ಕುವೆಂಪು ವಾರ್ಡ್,West,Zone2,Malleshwaram,Malleshwaram,157,157 - Malleshwaram,RO- Malleshwaram,ARO- Subramanyanagara,0.467,24283,12310,11973,8,100.1,1,47.2,17.33,37.09,26,1,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.62,1.13,1.74,3.73,13,1,0.04,100.1,2,0,0,0,0,Maruthi Extension; Prakash Nagar,Chandrakala Harish,INC,Am Raju,9663674226,Sri.Shantesh,9480683007,Gayithri Nagar (77.5%); Kadu Malleshwar Ward (22.3%),"Backward Class ""A"""
West-58,58,Dayanand Nagara,ದಯಾನಂದ ನಗರ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Rajajinagara,ARO- Prakash Nagara,0.271,21165,10793,10372,7,100.1,0,69.1,10.54,38.89,27,1,100.1,1,0.0048,0.23,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.22,0.22,0.82,16,7,0.33,100.1,0,1,0,0,0,,Kumari Palanikanth,BJP,Nagesh Raddy,94484827242/23493287,Sri.Srinivas Murthy,9480683092,Dayananda Nagar (100%),Scheduled Caste (Women)
West-59,59,Bandi Reddy Circle Ward,ಬಂಡಿ ರೆಡ್ಡಿ ವೃತ್ತ ವಾರ್ಡ್,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Rajajinagara,ARO- Prakash Nagara,0.259,21286,10840,10446,3,100.1,0,7.4,8.83,34.16,3,0,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,0,0,0.0,0.66,0.28,0.94,3.63,3,5,0.23,100.1,2,0,0,0,0,Sriramapuram,Kumari Palanikanth,BJP,Nagesh Raddy,94484827242/23493287,Sri.Srinivas Murthy,9480683092,Dayananda Nagar (67%); Prakash Nagar (33%),Scheduled Caste
West-60,60,Prakash Nagara,ಪ್ರಕಾಶ ನಗರ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Rajajinagara,ARO- Prakash Nagara,0.396,19859,10133,9726,3,100.1,0,54.2,14.17,35.75,25,2,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,1,0,0,0.0,0.77,0.96,1.73,4.36,15,4,0.2,100.1,2,0,0,0,0,Jooganahalli; Mariappanapalya,Padmavathi G,INC,Nagesh Raddy,94484827242/23493287,Sri.Srinivas Murthy,9480683092,Prakash Nagar (77.8%); Rajaji Nagar (22.2%),General (Women)
West-61,61,Da.Ra. Bendre Ward,ದ.ರಾ.ಬೇಂದ್ರೆ ವಾರ್ಡ್,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Rajajinagara,ARO- Rama Mandira,0.527,20756,10743,10013,3,100.1,0,45.2,16.27,30.9,25,0,100.1,0,0.0,0.0,0,,0.0,0,0.0,0.0,0,1,1,0.31,0.57,1.13,2.0,3.8,15,1,0.05,100.1,4,0,0,0,0,Rajajinagar 4M Block,Deepa Nagesh,BJP,Nagesh Raddy,94484827242/23493287,Sri.Srinivas Murthy,9480683092,Sriramamandir (67.3%); Prakash Nagar (32.7%),"Backward Class ""B"""
West-62,62,Rama Mandira,ರಾಮ ಮಂದಿರ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Rajajinagara,ARO- Rama Mandira,0.661,22322,11241,11082,6,100.1,0,27.8,24.03,36.36,12,6,100.1,1,0.0043,0.19,0,6.4,0.0,0,0.0,0.0,1,0,1,0.0,0.0,1.08,1.08,1.63,13,3,0.13,100.1,4,0,0,0,0,Rajajinagar 4th Block; Rajajinagar 5th Block,Deepa Nagesh,BJP,Nagesh Raddy,94484827242/23493287,Sri.Srinivas Murthy,9480683092,Sriramamandir (99.3%); Shivanagara (0.5%),General (Women)
West-63,63,Rajajinagara,ರಾಜಾಜಿನಗರ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Rajajinagara,ARO- Rajajinagara,0.878,19632,9933,9700,18,100.1,0,40.3,26.99,30.73,15,7,100.1,0,0.0,0.0,0,22.8,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.6,1.6,1.82,19,1,0.05,100.1,9,1,0,0,0,Rajajinagar; Rajajinagar 2nd Block; Rajajinagar 3rd Block,Manjula Vijaykumar,INC,Shatee Goeda,9845052920,Sri Rangaswamy,9480684564,Shivanagara (51.7%); Rajaji Nagar (42.9%); Sriramamandir (5.4%),General
West-64,64,Shivanagara,ಶಿವನಗರ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Rajajinagara,ARO- Rajajinagara,0.293,20472,10929,9544,5,100.1,0,58.3,10.88,37.12,17,2,100.1,0,0.0,0.0,0,59.3,0.0,0,0.0,0.0,0,0,1,0.0,0.0,0.59,0.59,2.02,10,4,0.2,100.1,0,0,0,0,0,Shivanahalli,Manjula Vijaykumar,INC,Shatee Goeda,9845052920,Sri Rangaswamy,9480684564,Shivanagara (99.7%),General
West-65,65,Manjunath Nagara,ಮಂಜುನಾಥ್  ನಗರ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Basaveshwara Nagara,ARO- Manjunath Nagara,0.284,20584,10676,9907,3,100.1,0,100.1,11.91,41.88,20,0,100.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.77,0.77,2.71,12,5,0.24,100.1,1,0,0,0,0,Indiranagar; Manjunath Nagar,G Krishnamurthy,INC,Shatee Goeda,9845052920,Sri.Shantesh I/C,9480683165,Rajaji Nagar (100%),"Backward Class ""A"""
West-66,66,Sane Guruvana Halli,ಸಾಣೆ ಗುರುವನ ಹಳ್ಳಿ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Basaveshwara Nagara,ARO- Manjunath Nagara,0.352,20561,10679,9882,4,100.1,0,22.0,11.67,33.12,17,1,100.1,2,0.0246,1.19,1,79.3,0.0,0,0.0,0.0,1,0,1,0.0,0.0,0.82,0.82,2.34,6,3,0.15,100.1,2,0,0,0,0,Saneguruvanahalli,Umavathi Padmaraj,BJP,Shatee Goeda,9845052920,Sri Rangaswamy,9480684564,Basaveshwara Nagar (91.8%); Shivanagara (7.8%),"Backward Class ""A"""
West-67,67,Basaveshwara Nagara,ಬಸವೇಶ್ವರ ನಗರ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Basaveshwara Nagara,ARO- Basaveshwara Nagara,0.868,20769,10382,10387,9,100.1,0,11.0,26.13,30.1,21,7,100.1,1,0.0062,0.3,0,60.7,0.0,0,0.0,0.0,0,0,1,0.0,0.11,1.72,1.83,2.11,11,3,0.14,100.1,4,0,0,0,0,Bhimajyothi LIC HBCS Layout; Maruthi House Building Co-operative Society Layout; Sharada Colony,Umavathi Padmaraj,BJP,Shatee Goeda,9845052920,Sri Rangaswamy,9480684564,Basaveshwara Nagar (59.1%); Kamakshipalya (28.2%); Rajaji Nagar (12.6%),General (Women)
West-68,68,Kamakshipalya,ಕಾಮಾಕ್ಷಿಪಾಳ್ಯ,West,Zone2,Malleshwaram,Rajajinagar,165,165 - Rajajinagar,RO- Basaveshwara Nagara,ARO- Basaveshwara Nagara,0.668,25024,13135,11889,5,100.1,0,0.0,20.31,30.41,15,3,100.1,0,0.0,0.0,1,100.0,0.0,0,0.0,0.0,0,0,0,0.0,0.2,1.61,1.81,2.71,8,3,0.12,100.1,2,1,0,0,0,KHB Colony; Meenakshi Nagar,Pratima K S Ramesh,BJP,Shatee Goeda,9845052920,Sri Rangaswamy,9480684564,Kamakshipalya (100%),General
West-69,69,Agrahara Dasarahalli,ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ,West,Zone2,Malleshwaram,Govindraj Nagar,166,166 - Govindraj Nagar,RO- Govindraj Nagar,ARO- Agrahara Dasarahalli,0.523,24742,12806,11936,4,100.1,0,23.3,18.13,34.65,19,6,100.1,0,0.0,0.0,0,100.0,0.0,0,0.0,0.0,0,0,0,0.0,1.12,0.0,1.12,2.15,5,4,0.16,100.1,0,0,0,0,0,Basaveshwaranagar 2nd Stage,Shilpa G Sridhar,BJP,madhesh,9480684453,mzjunath,9480683341,Agrahara Dasarahalli (99.7%),"Backward Class ""A"" (Women)"
West-70,70,Dr Rajkumar Ward,ಡಾ. ರಾಜ್‌ಕುಮಾರ್ ವಾರ್ಡ್,West,Zone2,Malleshwaram,Govindraj Nagar,166,166 - Govindraj Nagar,RO- Govindraj Nagar,ARO- Agrahara Dasarahalli,0.983,24106,12476,11630,11,100.1,0,78.5,33.1,33.69,21,3,100.1,0,0.0,0.0,1,63.5,0.0,0,0.0,0.0,1,1,0,0.19,1.14,1.17,2.5,2.54,10,4,0.17,100.1,0,3,0,0,1,Rajajinagar 6th Block,Roopa R,INC,Mhadesh,9480684453/23208615,Sri.G.Srinivas,9880289812,Dr. Raj Kumar Ward (99.7%),General
West-71,71,Thimmenahalli,ತಿಮ್ಮೇನಹಳ್ಳಿ,West,Zone2,Malleshwaram,Govindraj Nagar,166,166 - Govindraj Nagar,RO- Govindraj Nagar,ARO- Thimenhalli,0.692,23837,12315,11522,7,100.1,1,96.4,23.2,33.53,19,3,100.1,1,0.0132,0.55,0,56.5,0.0,0,0.0,0.0,0,0,0,0.0,0.81,0.0,0.81,1.17,17,3,0.13,79.8,0,0,0,0,0,Dasarahalli; Govindaraj Nagara; Thimanahalli,Umesh Shetty,BJP,Mhadesh,9480684453/23208615,Sri.G.Srinivas,9880289812,Govindaraja Nagar (61.2%); Agrahara Dasarahalli (38.8%),"Backward Class ""A"""
West-72,72,Kaveripura,ಕಾವೇರಿಪುರ,West,Zone2,Malleshwaram,Govindraj Nagar,166,166 - Govindraj Nagar,RO- Govindraj Nagar,ARO- Kaveripura,1.014,22300,12360,9940,1,97.7,0,,24.3,23.97,9,0,90.7,0,0.0,0.0,0,70.9,0.0,0,0.0,0.0,0,0,0,0.11,0.18,0.98,1.28,1.26,7,3,0.13,96.9,0,0,0,0,0,Kamakshipalya,R Ramila,JDS,Mhadesh,9480684453/23208615,Sri.G.Srinivas,9880289812,Kaveripura (95%); Govindaraja Nagar (5%),General (Women)
